case_id,start,end,cycle_time_days
184126,2011-11-10 16:47:25.434000+00:00,2011-11-18 18:22:35.767000+00:00,8.06609181712963
184129,2011-11-10 16:51:36.042000+00:00,2011-11-10 20:53:54.381000+00:00,0.1682678125
184132,2011-11-10 16:52:01.908000+00:00,2011-11-15 19:30:30.533000+00:00,5.110053530092593
184135,2011-11-10 16:55:57.875000+00:00,2011-11-10 20:39:45.957000+00:00,0.15541761574074076
184138,2011-11-10 16:59:38.572000+00:00,2011-11-11 13:46:56.836000+00:00,0.8661836111111111
184141,2011-11-10 17:11:50.796000+00:00,2011-11-11 09:13:03.151000+00:00,0.6675041087962963
184144,2011-11-10 17:17:14.962000+00:00,2011-11-10 20:50:38.223000+00:00,0.1481858912037037
184147,2011-11-10 17:17:52.188000+00:00,2011-11-10 20:50:22.171000+00:00,0.1475692476851852
184150,2011-11-10 17:18:57.676000+00:00,2011-11-10 20:46:01.153000+00:00,0.14379024305555557
184153,2011-11-10 17:19:01.893000+00:00,2011-12-06 15:50:04.752000+00:00,25.938227534722223
184156,2011-11-10 17:22:18.391000+00:00,2011-11-10 20:18:06.620000+00:00,0.12208598379629629
184159,2011-11-10 17:26:43.011000+00:00,2011-12-11 09:15:18.698000+00:00,30.658746377314813
184162,2011-11-10 17:31:20.593000+00:00,2011-11-10 20:16:02.901000+00:00,0.11437856481481483
184165,2011-11-10 17:36:41.017000+00:00,2011-11-28 14:13:35.901000+00:00,17.858968564814816
184168,2011-11-10 17:37:05.951000+00:00,2011-11-14 14:09:32.146000+00:00,3.855858738425926
184171,2011-11-10 17:37:46.407000+00:00,2011-11-10 20:10:43.037000+00:00,0.10621099537037036
184174,2011-11-10 17:38:19.973000+00:00,2011-11-10 20:07:16.936000+00:00,0.10343707175925926
184177,2011-11-10 17:38:38.269000+00:00,2011-11-10 19:53:47.348000+00:00,0.09385508101851851
184180,2011-11-10 17:40:24.524000+00:00,2011-11-25 15:08:02.271000+00:00,14.894186886574074
184183,2011-11-10 17:46:02.845000+00:00,2011-11-15 09:16:25.985000+00:00,4.646101157407408
184186,2011-11-10 17:46:33.693000+00:00,2011-11-10 19:35:20.600000+00:00,0.0755429050925926
184189,2011-11-10 17:49:08.944000+00:00,2011-11-22 14:20:28.941000+00:00,11.85509255787037
184192,2011-11-10 17:49:21.008000+00:00,2011-11-10 19:36:53.668000+00:00,0.0746835648148148
184195,2011-11-10 17:53:02.481000+00:00,2011-11-10 19:34:00.034000+00:00,0.07011056712962963
184198,2011-11-10 18:01:06.582000+00:00,2011-11-10 19:33:37.520000+00:00,0.06424696759259259
184201,2011-11-10 18:03:12.727000+00:00,2011-11-10 19:37:14.549000+00:00,0.06529886574074074
184204,2011-11-10 18:20:15.320000+00:00,2011-11-10 18:21:00.989000+00:00,0.0005285763888888889
184207,2011-11-10 18:23:47.157000+00:00,2011-11-10 18:55:40.086000+00:00,0.022140381944444447
184210,2011-11-10 18:33:28.341000+00:00,2011-11-10 18:53:58.425000+00:00,0.014237083333333334
184213,2011-11-10 18:38:12.362000+00:00,2011-12-07 11:29:32.420000+00:00,26.702315486111114
184216,2011-11-10 18:38:13.423000+00:00,2011-11-22 18:43:18.993000+00:00,12.003536689814814
184219,2011-11-10 18:41:05.061000+00:00,2011-11-11 13:16:16.210000+00:00,0.7744345949074075
184222,2011-11-10 18:59:30.136000+00:00,2011-11-10 19:00:19.002000+00:00,0.0005655787037037037
184225,2011-11-10 19:07:45.871000+00:00,2011-11-10 19:08:20.045000+00:00,0.0003955324074074074
184228,2011-11-10 19:09:02.499000+00:00,2011-11-11 17:38:36.696000+00:00,0.9372013541666667
184231,2011-11-10 19:10:39.928000+00:00,2011-11-14 20:49:35.953000+00:00,4.068703993055556
184234,2011-11-10 19:19:08.290000+00:00,2011-11-14 16:48:14.320000+00:00,3.8952086805555557
184237,2011-11-10 19:24:02.142000+00:00,2011-11-11 13:32:11.465000+00:00,0.7556634606481482
184240,2011-11-10 19:24:47.416000+00:00,2011-11-10 19:29:56.599000+00:00,0.0035785069444444445
184243,2011-11-10 19:31:49.864000+00:00,2011-11-10 19:32:32.587000+00:00,0.0004944791666666666
184246,2011-11-10 19:34:20.335000+00:00,2011-11-10 19:34:59.553000+00:00,0.00045391203703703707
184249,2011-11-10 19:34:52.714000+00:00,2011-11-10 19:40:47.445000+00:00,0.004105682870370371
184252,2011-11-10 19:36:38.053000+00:00,2011-11-10 19:37:19.559000+00:00,0.0004803935185185185
184255,2011-11-10 19:38:06.232000+00:00,2011-11-10 19:38:49.785000+00:00,0.0005040856481481481
184258,2011-11-10 19:43:55.288000+00:00,2011-11-18 18:03:14.708000+00:00,7.9300858796296305
184261,2011-11-10 19:46:05.277000+00:00,2011-11-11 19:19:13.211000+00:00,0.9813418287037037
184264,2011-11-10 19:49:30.259000+00:00,2011-12-12 09:15:28.580000+00:00,31.559702789351853
184267,2011-11-10 19:53:56.163000+00:00,2011-11-24 09:59:01.453000+00:00,13.586866782407407
184270,2011-11-10 19:54:15.229000+00:00,2011-11-21 18:07:50.673000+00:00,10.926104675925925
184273,2011-11-10 20:00:55.870000+00:00,2011-11-25 17:54:33.300000+00:00,14.912238773148147
184276,2011-11-10 20:03:45.275000+00:00,2011-11-10 20:04:23.465000+00:00,0.00044201388888888887
184279,2011-11-10 20:15:36.758000+00:00,2011-11-10 20:17:35.108000+00:00,0.0013697916666666665
184282,2011-11-10 20:19:45.589000+00:00,2011-11-10 20:41:52.836000+00:00,0.015361655092592593
184285,2011-11-10 20:22:39.241000+00:00,2011-11-10 20:40:51.724000+00:00,0.012644479166666667
184288,2011-11-10 20:28:55.705000+00:00,2011-11-10 20:29:40.669000+00:00,0.0005204166666666666
184291,2011-11-10 20:37:56.160000+00:00,2011-11-14 18:05:43.153000+00:00,3.894293900462963
184294,2011-11-10 20:40:24.636000+00:00,2011-11-10 20:40:58.749000+00:00,0.0003948263888888889
184297,2011-11-10 20:46:48.527000+00:00,2011-12-02 18:11:03.228000+00:00,21.89183681712963
184300,2011-11-10 20:50:39.845000+00:00,2011-11-10 20:51:10.877000+00:00,0.00035916666666666665
184303,2011-11-10 20:58:11.600000+00:00,2011-11-10 20:58:48.205000+00:00,0.00042366898148148147
184306,2011-11-10 20:59:16.175000+00:00,2011-11-10 20:59:51.011000+00:00,0.0004031944444444444
184309,2011-11-10 21:04:04.176000+00:00,2011-11-10 21:04:50.088000+00:00,0.0005313888888888889
184312,2011-11-10 21:19:42.800000+00:00,2011-11-30 14:46:34.458000+00:00,19.72698678240741
184315,2011-11-10 21:28:49.400000+00:00,2011-12-09 12:07:12.125000+00:00,28.609985243055558
184318,2011-11-10 21:44:50.688000+00:00,2011-11-10 21:45:30.110000+00:00,0.0004562731481481481
184321,2011-11-10 21:54:36.821000+00:00,2011-11-10 21:55:13.254000+00:00,0.00042167824074074075
184324,2011-11-10 22:02:25.662000+00:00,2011-11-11 19:35:24.542000+00:00,0.8979037037037038
184327,2011-11-10 22:04:48.589000+00:00,2011-11-29 10:05:00.788000+00:00,18.50014119212963
184330,2011-11-10 22:15:04.424000+00:00,2011-11-23 11:32:06.826000+00:00,12.553500023148148
184333,2011-11-10 22:18:00.520000+00:00,2011-11-10 22:18:35.940000+00:00,0.0004099537037037037
184336,2011-11-10 22:26:28.277000+00:00,2011-11-10 22:27:06.003000+00:00,0.0004366435185185185
184339,2011-11-10 22:29:49.811000+00:00,2011-11-11 14:11:59.685000+00:00,0.6542809490740741
184342,2011-11-10 22:37:26.289000+00:00,2011-11-10 22:38:03.912000+00:00,0.00043545138888888887
184345,2011-11-10 22:42:09.648000+00:00,2011-11-11 09:21:55.255000+00:00,0.44427785879629633
184348,2011-11-10 22:49:43.345000+00:00,2011-11-11 09:32:02.461000+00:00,0.44605458333333337
184351,2011-11-10 23:02:57.263000+00:00,2011-11-10 23:03:33.196000+00:00,0.0004158912037037037
184354,2011-11-10 23:04:02.349000+00:00,2011-11-14 15:59:42.115000+00:00,3.705321365740741
184357,2011-11-10 23:18:45.274000+00:00,2011-12-11 09:15:20.939000+00:00,30.41430167824074
184360,2011-11-10 23:31:25.621000+00:00,2011-11-11 09:40:17.167000+00:00,0.4228188194444445
184363,2011-11-10 23:57:44.496000+00:00,2011-11-11 09:42:15.211000+00:00,0.4059110532407407
184366,2011-11-11 00:14:43.758000+00:00,2011-11-11 15:43:13.634000+00:00,0.6447902314814814
184369,2011-11-11 00:46:23.160000+00:00,2011-11-11 00:47:14.651000+00:00,0.0005959606481481482
184372,2011-11-11 00:50:15.277000+00:00,2011-11-11 09:48:16.348000+00:00,0.37362350694444446
184379,2011-11-11 06:02:47.781000+00:00,2011-11-11 06:04:09.156000+00:00,0.0009418402777777778
184382,2011-11-11 07:34:08.421000+00:00,2011-11-11 10:39:53.099000+00:00,0.1289893287037037
184385,2011-11-11 07:56:52.711000+00:00,2011-12-11 09:15:23.716000+00:00,30.054525520833334
184388,2011-11-11 08:03:11.056000+00:00,2011-11-11 10:32:04.627000+00:00,0.1033978125
184391,2011-11-11 08:13:27.888000+00:00,2011-11-11 08:14:05.574000+00:00,0.00043618055555555554
184394,2011-11-11 08:31:40.933000+00:00,2011-12-12 09:15:31.337000+00:00,31.03044449074074
184397,2011-11-11 08:50:08.601000+00:00,2011-11-11 08:50:43.320000+00:00,0.0004018402777777778
184400,2011-11-11 09:01:43.774000+00:00,2011-11-11 14:59:43.433000+00:00,0.24860716435185184
184403,2011-11-11 09:29:53.800000+00:00,2011-11-11 10:17:30.194000+00:00,0.03306011574074074
184406,2011-11-11 09:31:15.212000+00:00,2011-12-12 09:15:33.600000+00:00,30.98910171296296
184409,2011-11-11 09:48:31.634000+00:00,2011-11-28 08:40:41.453000+00:00,16.95289142361111
184412,2011-11-11 09:49:20.766000+00:00,2011-11-11 09:50:50.100000+00:00,0.0010339583333333333
184415,2011-11-11 09:55:29.510000+00:00,2011-12-05 15:26:21.137000+00:00,24.22976420138889
184418,2011-11-11 09:55:56.415000+00:00,2011-11-11 15:14:48.513000+00:00,0.22143631944444447
184421,2011-11-11 10:02:53.162000+00:00,2011-11-25 20:35:27.561000+00:00,14.439287025462963
184424,2011-11-11 10:03:30.947000+00:00,2011-11-11 10:32:43.302000+00:00,0.020281886574074075
184427,2011-11-11 10:06:39.897000+00:00,2011-11-11 10:36:18.305000+00:00,0.020583425925925925
184430,2011-11-11 10:20:25.038000+00:00,2011-11-11 11:00:42.308000+00:00,0.027977662037037037
184433,2011-11-11 10:43:23.900000+00:00,2011-12-08 15:19:07.497000+00:00,27.19147681712963
184436,2011-11-11 10:47:06.949000+00:00,2011-11-18 11:08:05.600000+00:00,7.014567719907407
184439,2011-11-11 10:56:55.015000+00:00,2011-11-22 11:48:17.716000+00:00,11.035679409722222
184442,2011-11-11 10:59:02.107000+00:00,2011-11-11 11:00:07.845000+00:00,0.0007608564814814815
184445,2011-11-11 11:08:07.008000+00:00,2011-12-12 09:15:36.328000+00:00,30.92186712962963
184448,2011-11-11 11:11:49.891000+00:00,2011-11-11 12:10:46.881000+00:00,0.04093738425925926
184451,2011-11-11 11:22:40.598000+00:00,2011-11-11 11:23:34.387000+00:00,0.0006225578703703704
184454,2011-11-11 11:23:40.283000+00:00,2011-11-11 15:30:28.519000+00:00,0.17139162037037037
184457,2011-11-11 11:24:17.197000+00:00,2011-11-11 15:09:52.827000+00:00,0.15666238425925924
184460,2011-11-11 11:25:59.380000+00:00,2011-11-21 09:45:54.474000+00:00,9.930498773148148
184463,2011-11-11 11:26:18.877000+00:00,2011-11-11 12:15:31.083000+00:00,0.034169050925925926
184466,2011-11-11 11:26:34.106000+00:00,2011-11-11 13:46:35.170000+00:00,0.09723453703703704
184469,2011-11-11 11:29:02.637000+00:00,2011-11-24 14:14:27.569000+00:00,13.114871898148149
184472,2011-11-11 11:33:50.340000+00:00,2011-11-23 15:16:12.232000+00:00,12.154420046296297
184475,2011-11-11 11:36:20.622000+00:00,2011-11-11 11:36:58.343000+00:00,0.00043658564814814813
184478,2011-11-11 11:38:29.504000+00:00,2011-11-11 11:39:10.343000+00:00,0.0004726736111111111
184481,2011-11-11 11:51:47.118000+00:00,2011-11-11 15:30:08.622000+00:00,0.1516377777777778
184484,2011-11-11 11:54:35.442000+00:00,2011-11-24 11:07:06.992000+00:00,12.967031828703703
184487,2011-11-11 11:56:00.502000+00:00,2011-12-12 09:15:07.139000+00:00,30.888271261574076
184490,2011-11-11 11:57:39.003000+00:00,2011-11-14 18:31:07.997000+00:00,3.2732522453703705
184493,2011-11-11 12:12:22.006000+00:00,2011-11-11 12:13:24.332000+00:00,0.0007213657407407407
184496,2011-11-11 12:15:45.950000+00:00,2011-11-11 12:30:32.654000+00:00,0.010262777777777777
184499,2011-11-11 12:18:40.992000+00:00,2011-12-02 12:18:00.160000+00:00,20.99952740740741
184502,2011-11-11 12:36:45.364000+00:00,2011-11-11 12:47:33.507000+00:00,0.007501655092592593
184505,2011-11-11 12:40:04.196000+00:00,2011-11-11 12:41:05.463000+00:00,0.0007091087962962963
184508,2011-11-11 12:51:49.174000+00:00,2011-11-11 13:48:46.245000+00:00,0.03954943287037037
184511,2011-11-11 12:58:14.875000+00:00,2011-11-22 09:23:41.896000+00:00,10.851007187499999
184514,2011-11-11 13:11:17.344000+00:00,2011-11-11 13:11:19.199000+00:00,2.1469907407407406e-05
184517,2011-11-11 13:20:20.773000+00:00,2011-11-11 13:20:57.032000+00:00,0.00041966435185185184
184520,2011-11-11 13:39:02.917000+00:00,2011-11-22 12:02:56.404000+00:00,10.933257951388889
184523,2011-11-11 13:47:48.754000+00:00,2011-11-11 13:48:22.809000+00:00,0.0003941550925925926
184526,2011-11-11 13:49:42.005000+00:00,2011-11-11 13:50:19.107000+00:00,0.00042942129629629624
184529,2011-11-11 14:00:40.328000+00:00,2011-11-11 14:58:51.967000+00:00,0.04041248842592593
184532,2011-11-11 14:01:36.624000+00:00,2011-11-11 14:02:27.956000+00:00,0.0005941203703703704
184535,2011-11-11 14:03:22.815000+00:00,2011-11-11 14:12:08.196000+00:00,0.006080798611111111
184538,2011-11-11 14:03:53.045000+00:00,2011-11-11 14:04:30.195000+00:00,0.00042997685185185185
184541,2011-11-11 14:10:09.859000+00:00,2011-11-11 14:10:52.998000+00:00,0.0004992939814814815
184544,2011-11-11 14:12:42.790000+00:00,2011-12-02 08:36:15.476000+00:00,20.766350532407408
184547,2011-11-11 14:15:44.084000+00:00,2011-11-11 14:16:53.107000+00:00,0.0007988773148148148
184550,2011-11-11 14:22:24.838000+00:00,2011-11-11 14:23:04.400000+00:00,0.0004578935185185185
184553,2011-11-11 14:41:30.011000+00:00,2011-11-11 15:49:31.624000+00:00,0.0472408912037037
184556,2011-11-11 14:42:45.076000+00:00,2011-11-11 14:43:26.578000+00:00,0.00048034722222222223
184559,2011-11-11 14:44:25.568000+00:00,2011-11-11 14:45:24.650000+00:00,0.0006838194444444445
184562,2011-11-11 14:50:59.521000+00:00,2011-11-11 14:52:03.333000+00:00,0.0007385648148148148
184565,2011-11-11 14:54:06.263000+00:00,2011-11-11 15:49:55.100000+00:00,0.0387596875
184568,2011-11-11 14:56:29.604000+00:00,2011-11-14 14:39:34.194000+00:00,2.9882475694444444
184571,2011-11-11 15:14:07.509000+00:00,2011-11-23 10:32:56.616000+00:00,11.804735034722222
184574,2011-11-11 15:28:13.910000+00:00,2011-11-11 15:28:54.992000+00:00,0.0004754861111111111
184577,2011-11-11 15:29:38.565000+00:00,2011-11-11 15:30:18.250000+00:00,0.00045931712962962967
184580,2011-11-11 15:35:19.187000+00:00,2011-11-11 15:54:07.155000+00:00,0.013055185185185185
184583,2011-11-11 15:36:02.509000+00:00,2011-11-11 15:36:41.223000+00:00,0.0004480787037037037
184586,2011-11-11 15:47:32.231000+00:00,2011-11-14 14:11:47.986000+00:00,2.9335156828703703
184589,2011-11-11 15:48:57.495000+00:00,2011-11-19 16:13:18.395000+00:00,8.016908564814814
184592,2011-11-11 15:56:59.731000+00:00,2011-11-30 13:06:41.687000+00:00,18.88173560185185
184595,2011-11-11 15:59:58.782000+00:00,2011-12-13 09:41:03.467000+00:00,31.736859780092594
184598,2011-11-11 16:01:38.918000+00:00,2011-11-23 13:24:41.506000+00:00,11.891002175925927
184601,2011-11-11 16:04:45.389000+00:00,2011-12-12 09:15:16.828000+00:00,30.71564165509259
184604,2011-11-11 16:21:44.243000+00:00,2011-11-22 13:31:47.006000+00:00,10.881976423611112
184607,2011-11-11 16:24:50.812000+00:00,2011-11-11 18:47:44.929000+00:00,0.09923746527777778
184610,2011-11-11 16:47:46.622000+00:00,2011-12-06 18:00:36.455000+00:00,25.050576770833334
184613,2011-11-11 16:58:10.600000+00:00,2011-11-11 18:49:37.538000+00:00,0.07739511574074075
184616,2011-11-11 17:23:54.316000+00:00,2011-11-11 17:24:28.941000+00:00,0.00040075231481481483
184619,2011-11-11 17:39:19.320000+00:00,2011-11-21 18:33:05.165000+00:00,10.037336168981481
184622,2011-11-11 17:52:08.088000+00:00,2011-11-21 14:30:26.613000+00:00,9.859936631944445
184625,2011-11-11 18:03:38.002000+00:00,2011-12-13 09:15:11.765000+00:00,31.63302966435185
184628,2011-11-11 18:11:07.517000+00:00,2011-11-11 18:50:25.201000+00:00,0.027288009259259262
184631,2011-11-11 18:29:05.723000+00:00,2011-11-11 18:29:52.464000+00:00,0.0005409837962962962
184634,2011-11-11 18:37:19.238000+00:00,2011-11-11 18:51:06.711000+00:00,0.009577233796296295
184637,2011-11-11 18:38:56.844000+00:00,2011-11-17 12:51:23.817000+00:00,5.758645520833333
184640,2011-11-11 18:39:52.727000+00:00,2011-11-26 12:26:58.165000+00:00,14.741035162037038
184643,2011-11-11 18:51:46.524000+00:00,2011-11-11 18:52:21.662000+00:00,0.0004066898148148148
184646,2011-11-11 18:58:56.114000+00:00,2011-12-12 09:15:20.095000+00:00,30.594722002314818
184649,2011-11-11 19:12:34.287000+00:00,2011-11-11 19:13:15.081000+00:00,0.0004721527777777777
184652,2011-11-11 19:14:25.364000+00:00,2011-12-13 08:58:55.571000+00:00,31.572571840277778
184655,2011-11-11 19:24:22.604000+00:00,2011-12-09 14:08:35.921000+00:00,27.780709687499996
184658,2011-11-11 19:30:09.732000+00:00,2011-11-11 19:44:01.745000+00:00,0.009629780092592593
184661,2011-11-11 19:32:11.970000+00:00,2011-11-11 19:32:45.119000+00:00,0.00038366898148148147
184664,2011-11-11 19:48:09.571000+00:00,2011-11-11 19:48:45.877000+00:00,0.0004202083333333333
184667,2011-11-11 20:14:10.786000+00:00,2011-11-22 14:28:45.493000+00:00,10.760123923611111
184670,2011-11-11 20:41:48.218000+00:00,2011-11-11 20:42:22.411000+00:00,0.0003957523148148148
184673,2011-11-11 21:04:46.200000+00:00,2011-11-29 12:09:47.035000+00:00,17.628481886574075
184676,2011-11-11 21:08:48.671000+00:00,2011-11-23 15:08:07.966000+00:00,11.749528877314816
184679,2011-11-11 21:13:17.950000+00:00,2011-11-15 19:24:26.228000+00:00,3.924401365740741
184682,2011-11-11 22:19:28.345000+00:00,2011-11-11 22:20:11.060000+00:00,0.0004943865740740741
184685,2011-11-11 22:38:39.352000+00:00,2011-11-12 12:04:51.852000+00:00,0.5598668981481482
184688,2011-11-11 22:40:45.870000+00:00,2011-11-12 10:58:56.198000+00:00,0.512619537037037
184691,2011-11-11 22:54:51.371000+00:00,2011-11-30 12:59:57.816000+00:00,18.586880150462964
184694,2011-11-11 22:56:59.792000+00:00,2011-11-12 12:49:15.805000+00:00,0.5779631134259259
184697,2011-11-11 23:00:10.716000+00:00,2011-11-19 11:26:53.161000+00:00,7.5185468171296295
184700,2011-11-11 23:02:59.918000+00:00,2011-11-11 23:03:43.451000+00:00,0.0005038541666666667
184703,2011-11-11 23:47:20.805000+00:00,2011-11-12 11:19:01.205000+00:00,0.48032870370370373
184706,2011-11-11 23:55:23.568000+00:00,2011-11-30 19:34:59.294000+00:00,18.819163495370372
184709,2011-11-12 00:20:46.884000+00:00,2011-11-12 11:36:59.175000+00:00,0.46958670138888886
184712,2011-11-12 00:39:14.154000+00:00,2011-12-05 11:26:03.310000+00:00,23.449180046296295
184715,2011-11-12 03:41:56.572000+00:00,2011-11-12 11:23:18.765000+00:00,0.3203957523148148
184718,2011-11-12 04:50:27.764000+00:00,2011-11-14 14:13:55.262000+00:00,2.391290486111111
184721,2011-11-12 06:35:32.031000+00:00,2011-11-12 06:36:20.985000+00:00,0.0005665972222222222
184724,2011-11-12 07:46:59.441000+00:00,2011-11-19 16:43:34.093000+00:00,7.372623287037037
184727,2011-11-12 07:51:30.423000+00:00,2011-11-12 11:24:41.624000+00:00,0.14804630787037035
184730,2011-11-12 09:02:06.290000+00:00,2011-11-12 11:04:40.853000+00:00,0.08512225694444445
184733,2011-11-12 09:07:44.245000+00:00,2011-11-25 19:45:53.035000+00:00,13.443157291666667
184736,2011-11-12 09:15:48.206000+00:00,2011-12-08 11:35:41.544000+00:00,26.09714511574074
184739,2011-11-12 09:24:03.531000+00:00,2011-11-24 13:29:41.125000+00:00,12.17057400462963
184742,2011-11-12 09:24:44.310000+00:00,2011-11-12 11:27:43.248000+00:00,0.085404375
184745,2011-11-12 09:49:49.315000+00:00,2011-11-12 09:50:24.225000+00:00,0.00040405092592592587
184748,2011-11-12 10:16:30.563000+00:00,2011-11-12 11:32:06.592000+00:00,0.052500335648148155
184751,2011-11-12 11:30:18.025000+00:00,2011-11-28 11:24:45.853000+00:00,15.996155416666667
184754,2011-11-12 11:36:29.407000+00:00,2011-11-14 19:25:05.053000+00:00,2.3254125694444445
184757,2011-11-12 12:04:41.528000+00:00,2011-12-15 09:15:34.545000+00:00,32.88255806712963
184760,2011-11-12 12:04:58.328000+00:00,2011-11-23 09:42:14.420000+00:00,10.900880694444444
184763,2011-11-12 12:09:36.695000+00:00,2011-11-12 13:24:38.467000+00:00,0.05210384259259259
184766,2011-11-12 12:37:18.800000+00:00,2011-11-12 12:38:02.182000+00:00,0.0005021064814814814
184769,2011-11-12 12:45:45.697000+00:00,2011-11-12 12:46:20.680000+00:00,0.0004048958333333333
184772,2011-11-12 13:33:33.228000+00:00,2011-11-12 14:08:11.201000+00:00,0.024050613425925925
184775,2011-11-12 13:42:55.650000+00:00,2011-11-12 13:43:27.934000+00:00,0.0003736574074074074
184778,2011-11-12 13:50:38.751000+00:00,2011-11-24 15:38:20.520000+00:00,12.074788993055556
184781,2011-11-12 13:55:55.340000+00:00,2011-12-06 13:54:16.462000+00:00,23.998855578703704
184784,2011-11-12 13:58:44.331000+00:00,2011-12-16 14:23:43.622000+00:00,34.017352905092594
184787,2011-11-12 13:58:59.697000+00:00,2011-12-21 09:22:25.922000+00:00,38.80794241898148
184790,2011-11-12 14:09:26.019000+00:00,2011-11-24 20:00:22.351000+00:00,12.243707546296296
184793,2011-11-12 14:19:31.057000+00:00,2011-11-23 13:44:56.699000+00:00,10.975991226851852
184796,2011-11-12 14:41:25.514000+00:00,2011-11-14 19:47:11.125000+00:00,2.212333460648148
184799,2011-11-12 15:12:45.187000+00:00,2011-11-22 12:43:01.778000+00:00,9.896025358796296
184802,2011-11-12 15:20:19.992000+00:00,2011-11-12 16:37:49.158000+00:00,0.05380979166666667
184805,2011-11-12 15:36:19.539000+00:00,2011-11-12 15:36:55.064000+00:00,0.0004111689814814815
184808,2011-11-12 15:47:33.475000+00:00,2011-11-23 13:33:57.537000+00:00,10.907222939814815
184811,2011-11-12 16:04:50.547000+00:00,2011-11-12 16:42:00.121000+00:00,0.02580525462962963
184814,2011-11-12 16:06:55.478000+00:00,2012-01-07 11:49:05.775000+00:00,55.82095251157408
184817,2011-11-12 16:26:25.286000+00:00,2011-11-12 16:42:19.424000+00:00,0.011043263888888889
184820,2011-11-12 16:28:27.193000+00:00,2011-11-24 11:15:48.781000+00:00,11.78288875
184823,2011-11-12 16:29:35.474000+00:00,2011-11-14 11:09:43.172000+00:00,1.777866875
184826,2011-11-12 16:43:32.410000+00:00,2011-12-22 09:15:43.504000+00:00,39.689017291666666
184829,2011-11-12 16:48:00.026000+00:00,2011-12-15 09:15:40.061000+00:00,32.685880034722224
184832,2011-11-12 16:59:07.706000+00:00,2011-12-19 18:30:10.930000+00:00,37.06323175925926
184835,2011-11-12 17:03:18.629000+00:00,2011-11-12 17:03:49.157000+00:00,0.0003533333333333333
184838,2011-11-12 17:03:47.481000+00:00,2011-12-17 09:15:34.991000+00:00,34.67485543981481
184841,2011-11-12 17:07:13.783000+00:00,2011-11-12 17:07:43.835000+00:00,0.00034782407407407407
184844,2011-11-12 18:06:03.639000+00:00,2011-11-14 15:35:23.140000+00:00,1.8953645949074074
184847,2011-11-12 18:06:12.783000+00:00,2011-11-12 18:06:44.474000+00:00,0.00036679398148148145
184850,2011-11-12 18:06:54.797000+00:00,2011-12-15 09:15:24.501000+00:00,32.63089935185185
184853,2011-11-12 18:19:27.491000+00:00,2011-12-08 07:59:52.441000+00:00,25.569733217592596
184856,2011-11-12 18:33:13.543000+00:00,2011-11-12 18:33:45.987000+00:00,0.0003755092592592593
184859,2011-11-12 18:43:44.774000+00:00,2011-11-12 18:44:16.288000+00:00,0.00036474537037037036
184862,2011-11-12 18:50:01.579000+00:00,2011-11-12 18:50:32.030000+00:00,0.00035244212962962963
184865,2011-11-12 19:03:01.219000+00:00,2011-11-22 10:14:49.423000+00:00,9.633196805555556
184868,2011-11-12 19:13:33.595000+00:00,2011-11-14 12:12:18.963000+00:00,1.707469537037037
184871,2011-11-12 19:40:23.695000+00:00,2011-11-14 18:03:01.700000+00:00,1.9323843171296298
184874,2011-11-12 19:45:41.525000+00:00,2011-11-12 19:46:17.111000+00:00,0.00041187499999999997
184877,2011-11-12 20:49:45.857000+00:00,2011-11-12 20:50:31.449000+00:00,0.0005276851851851852
184880,2011-11-12 20:50:44.554000+00:00,2011-11-12 20:51:22.179000+00:00,0.00043547453703703706
184883,2011-11-12 21:15:23.984000+00:00,2011-11-14 09:09:15.956000+00:00,1.4957404166666666
184886,2011-11-12 21:29:38.442000+00:00,2011-11-12 21:30:18.654000+00:00,0.0004654166666666667
184889,2011-11-12 21:35:16.537000+00:00,2011-11-22 16:48:55.290000+00:00,9.801142974537038
184892,2011-11-12 22:21:55.674000+00:00,2011-11-12 22:22:29.062000+00:00,0.0003864351851851852
184895,2011-11-12 22:47:07.631000+00:00,2011-11-21 16:09:18.065000+00:00,8.723731875
184898,2011-11-12 22:49:39.685000+00:00,2011-11-14 19:22:27.838000+00:00,1.8561128819444443
184901,2011-11-12 23:38:10.963000+00:00,2011-11-14 09:12:30.716000+00:00,1.3988397337962963
184904,2011-11-12 23:46:14.976000+00:00,2011-11-14 09:14:10.670000+00:00,1.3943946064814816
184907,2011-11-13 00:06:53.317000+00:00,2011-11-14 09:17:50.717000+00:00,1.3826087962962963
184910,2011-11-13 00:29:59.661000+00:00,2011-11-14 09:19:40.608000+00:00,1.3678350347222221
184913,2011-11-13 00:36:06.307000+00:00,2011-11-13 00:36:51.358000+00:00,0.0005214236111111112
184916,2011-11-13 01:25:01.464000+00:00,2011-11-13 01:25:43.883000+00:00,0.0004909606481481481
184919,2011-11-13 02:35:40.978000+00:00,2011-11-14 09:20:33.934000+00:00,1.2811684722222223
184922,2011-11-13 08:05:56.944000+00:00,2011-11-14 19:05:58.099000+00:00,1.4583467013888889
184925,2011-11-13 09:28:09.865000+00:00,2011-11-13 09:29:01.380000+00:00,0.000596238425925926
184928,2011-11-13 09:54:31.865000+00:00,2011-12-16 09:15:17.379000+00:00,32.97274900462963
184931,2011-11-13 10:50:32.319000+00:00,2011-11-14 09:36:20.671000+00:00,0.9484762962962963
184934,2011-11-13 10:57:36.523000+00:00,2011-11-13 10:58:10.375000+00:00,0.0003918055555555555
